tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.70E+17,neutral,1,,,Virgin America,,flyfromSEA,,0,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/RPdBpX3wNd #CheapFlights #FareCompare","[36.442419141387184, -96.40309608455195]",23-02-2015 06:57,Seattle,Central Time (US & Canada)
5.70E+17,positive,0.6806,,,Virgin America,,flyfromNYC,,0,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/B2Xi4YG5T8 #CheapFlights #FareCompare","[31.730314996500127, -84.0730346538476]",23-02-2015 06:57,"New York City, NY",Central Time (US & Canada)
5.70E+17,neutral,0.6529,,,Virgin America,,flyfromLAX,,0,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/QDlJHslOI5 #CheapFlights #FareCompare","[48.54492948596439, -100.45404254698794]",23-02-2015 06:57,"Los Angeles, CA",Central Time (US & Canada)
5.70E+17,positive,0.678,,,Virgin America,,Silvanabfer,,0,@VirginAmerica Have a great week 🌞✈,"[30.531918736742664, -69.98713623396375]",23-02-2015 06:51,,
5.70E+17,positive,0.3482,,0,Virgin America,,AdamJdubs,,0,@VirginAmerica come back to #PHL already. We need you to take us out of this horrible cold. #pleasecomeback http://t.co/gLXFwP6nQH,"[29.530177313424364, -99.18404064653086]",23-02-2015 06:07,Earth,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,Virgin America,,nicholas_v,,0,"@VirginAmerica should I be concerned that I am about to fly on a plane that needs to be delayed due to a ""tech stop""?","[26.074379, -80.1416831]",23-02-2015 05:15,,Eastern Time (US & Canada)
5.70E+17,positive,1,,,Virgin America,,tstashajones,,0,"@VirginAmerica is the best airline I have flown on.Easy to change your reservation,helpful representatives &amp; a comfortable flying experience","[29.997570875196168, -75.7112946552472]",23-02-2015 03:01,"Halifax, Nova Scotia, Canada",Eastern Time (US & Canada)
5.70E+17,positive,1,,,Virgin America,,SkateMamas,,0,@VirginAmerica and again! Another rep kicked butt! Naelah represents your team so beautifully!! Thank you!!!,"[29.467719748183395, -93.6045000534551]",23-02-2015 00:35,"Los Angeles, CA",
5.70E+17,positive,1,,,Virgin America,,dngoo,,0,@VirginAmerica your beautiful front-end design is down right now; but it was cool to still book my ticket b/c all your back-end was secure.,"[31.500682867000407, -87.96006910600761]",23-02-2015 00:21,"Near a park, water, or lights",Pacific Time (US & Canada)
5.70E+17,positive,1,,,Virgin America,,SamBrittenham,,0,"@VirginAmerica Love the team running Gate E9 at LAS tonight. Waited for a delayed flight, and they kept things entertaining","[35.74699319383696, -112.04953160474253]",23-02-2015 00:06,USA,Eastern Time (US & Canada)
5.70E+17,negative,0.6832,Customer Service Issue,0.3773,Virgin America,,usagibrian,,0,@VirginAmerica Use another browser! 2015 &amp; a brand with a reputation built on tech response doesn't have a cross-browser compatible website?,"[39.423909839994806, -116.42436986316223]",22-02-2015 22:39,San Francisco CA,Pacific Time (US & Canada)
5.70E+17,negative,1,Flight Booking Problems,0.6767,Virgin America,,usagibrian,,0,"@VirginAmerica And now the flight Flight Booking Problems site is totally down. Folks, what is the problem?","[41.00564309886823, -83.12711708507874]",22-02-2015 22:11,San Francisco CA,Pacific Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6527,Virgin America,,KindofLuke,,0,@VirginAmerica I like the customer service but a 40 min delay just for connecting passengers seems too long. VA370,"[34.54742247123653, -85.5796136460751]",22-02-2015 21:56,,
5.70E+17,positive,1,,,Virgin America,,ptbrodie,,0,@VirginAmerica thanks to your outstanding NYC-JFK crew who moved mountains to get me home to San Francisco tonight!,"[34.65629428159492, -83.89707470176843]",22-02-2015 20:23,San Francisco,
5.70E+17,positive,1,,,Virgin America,,cheryleng,,0,@VirginAmerica you have the absolute best team and customer service ever.  Every time I fly with you I'm delighted.  Thank you!,"[33.9469039, -118.40716847]",22-02-2015 17:48,,Pacific Time (US & Canada)
5.70E+17,neutral,1,,,Virgin America,,HishamSharaby,,0,"@VirginAmerica Do you provide complimentary upgrades to first class, if there are available seats?","[40.027459332464545, -88.30813661814477]",22-02-2015 17:45,New York,Eastern Time (US & Canada)
5.70E+17,negative,0.6703,Customer Service Issue,0.6703,Virgin America,,ChrisFordisHere,,0,@VirginAmerica i need to change my flight thats scheduled in 9 hours and 120 min wait time on phone. Im calling intern. Help!!,"[51.04345575, -114.06071363]",22-02-2015 17:14,NYC,Tehran
5.70E+17,positive,1,,,Virgin America,,JKF1897,,0,@VirginAmerica completely awesome experience last month BOS-LAS nonstop. Thanks for such an awesome flight and depart time. #VAbeatsJblue,"[25.417218928042573, -77.19523285293477]",22-02-2015 16:18,,
5.70E+17,neutral,1,,,Virgin America,,F6x,,0,@VirginAmerica How can I watch the #Oscars2015 on my JFK-&gt;SFO flight?,"[40.64662464, -73.77090177]",22-02-2015 16:05,"San Francisco, CA",Pacific Time (US & Canada)
5.70E+17,neutral,0.6535,,0,Virgin America,,lawyang588,,0,@VirginAmerica is flight 882 Cancelled Flightled and what do I do if it is?,"[43.181958854456674, -95.20519031032997]",22-02-2015 15:41,,
5.70E+17,negative,1,Customer Service Issue,0.6448,Virgin America,,melokudo,,0,@VirginAmerica you are failing your customers because your check in process does not link to TSA pre-check.,"[30.910870517947288, -76.76611018552398]",22-02-2015 15:40,,Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,1,Virgin America,,ChrysiChrysic,,0,@VirginAmerica @FiDiFamilies us too! Terrible airline! Just gave us a hotel hotline number and said sorry,"[25.559767024106108, -103.95113787695904]",22-02-2015 15:06,,
5.70E+17,neutral,1,,,Virgin America,,nikkisixxfan93,,0,@VirginAmerica has flight number 276 from SFO to Cabo San Lucas arrived yet?,"[30.563538382485454, -124.23073416664235]",22-02-2015 15:03,"Sacramento,California",Pacific Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,0.6875,Virgin America,,ChrysiChrysic,,0,@VirginAmerica @ChrysiChrysic your assistance yesterday when u Cancelled Flightled our flight was to give us a hotel hotline  Shame on you!,"[48.17185901050523, -102.12176238154862]",22-02-2015 15:02,,
5.70E+17,negative,1,Late Flight,1,Virgin America,,MOCBlogger,,0,@VirginAmerica Another delayed flight? #likingyoulessandless,"[27.21878182719094, -98.12701269517373]",22-02-2015 14:49,San Diego,Alaska
5.70E+17,negative,1,Customer Service Issue,1,Virgin America,,tfaz,,0,@VirginAmerica I need to register a service dog for a first class ticket from SFO &gt; Dulles. The phone queue is an hour or longer. Pls advise,"[34.16809032299757, -106.64212124759875]",22-02-2015 14:39,"Oakland, California",Pacific Time (US & Canada)
5.70E+17,positive,1,,,Virgin America,,lisaptv,,1,@virginamerica you ROCK for making it so I can watch #Oscars on my flight!! #redcarpet #oscars #oscars2015,"[44.893178344811695, -104.14212148424883]",22-02-2015 14:32,,Mountain Time (US & Canada)
5.70E+17,neutral,1,,,Virgin America,,dropapp,,0,"@VirginAmerica, @reallytallchris dropped a track on you... https://t.co/zv2pt6TRK9","[35.274970036175446, -114.50722343056677]",22-02-2015 14:31,,
5.70E+17,positive,0.7011,,,Virgin America,,HollywoodHotMom,,0,@VirginAmerica always!!! Xoxo,"[35.859432135824335, -119.40902019349778]",22-02-2015 14:09,All Over!,Pacific Time (US & Canada)
5.70E+17,negative,1,Flight Booking Problems,1,Virgin America,,GoShar2012,,0,@VirginAmerica why can't we book seats on your flights when we buy them or even during check in? Creates so much anxiety! #frustrated,"[45.44672288486635, -68.92724380119566]",22-02-2015 14:07,"Providence, RI",Eastern Time (US & Canada)
5.70E+17,negative,0.6543,Flight Attendant Complaints,0.3562,Virgin America,,MOCBlogger,,0,@VirginAmerica You'd think paying an extra $100 bucks RT for luggage might afford you hiring an extra hand at @sfo #lame,"[36.844789929029844, -73.59227332804983]",22-02-2015 14:03,San Diego,Alaska
5.70E+17,positive,1,,,Virgin America,,SkateMamas,,0,@VirginAmerica best customer service rep in the world! #irmafromDallas takes the cake!!!,"[37.018857943116004, -108.82062505041037]",22-02-2015 13:55,"Los Angeles, CA",
5.70E+17,neutral,0.355,,0,Virgin America,,FiDiFamilies,,0,@VirginAmerica Can you find us a flt out of LAX that is sooner than midnight on Monday? That would be great customer service 😃,"[48.870878618562976, -117.78488504243366]",22-02-2015 13:49,New York City ,Eastern Time (US & Canada)
5.70E+17,negative,0.6889,Late Flight,0.6889,Virgin America,,jarrydosborne,,0,@VirginAmerica please provide status for flight 769.  I cant imagine it's on time as the Web indicates  dude to weather here and/or Dallas,"[33.95378562327619, -90.05651315985362]",22-02-2015 13:47,New York,Eastern Time (US & Canada)
5.70E+17,positive,1,,,Virgin America,,HollywoodHotMom,,0,@VirginAmerica you have amazing staff &amp; super helpful as I just ran the @WaltDisneyWorld #PrincessHalf they have spoiled me with comfort!!!,"[38.600676203705646, -73.0415252366696]",22-02-2015 13:45,All Over!,Pacific Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,1,Virgin America,,mlorenzen,,0,"@VirginAmerica I paid the premium to fly you across the country, you Cancelled Flight my flight and offer no check fee or upgrade love? Sad face :(","[35.088034503711434, -119.08073498725524]",22-02-2015 13:29,"iPhone: 29.741360,-90.131523",Pacific Time (US & Canada)
5.70E+17,negative,0.679,Flight Booking Problems,0.3684,Virgin America,,Tyler_Starrine,,0,@VirginAmerica question: is it not possible to book a seat for an infant under 2? It's not giving me the option but we want a seat for him.,"[45.31741598162321, -74.64433955059201]",22-02-2015 13:23,Los Angeles,Pacific Time (US & Canada)
5.70E+17,positive,1,,,Virgin America,,jessicajaymes,,2,Always have it together!!! You're welcome! RT @VirginAmerica: @jessicajaymes You're so welcome.,"[33.94652852, -118.40766257]",22-02-2015 12:49,"hollywood, california",Pacific Time (US & Canada)
5.70E+17,positive,1,,,Virgin America,,livingfitly,,0,@virginamerica #flight home to #dc #sunset #globe in' #backtowinter back to #work! #refreshed http://t.co/VX9vBCTdLf,"[29.75871609584533, -113.84117477655221]",22-02-2015 12:35,"Washington, DC",Eastern Time (US & Canada)
5.70E+17,negative,1,Damaged Luggage,0.6501,Virgin America,,khartline,,0,.@VirginAmerica I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.,"[33.874143134533114, -88.87938845349362]",22-02-2015 12:34,Las Vegas,Pacific Time (US & Canada)
5.70E+17,negative,1,Damaged Luggage,1,Virgin America,,khartline,,0,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,"[34.58214300749957, -83.60170728642069]",22-02-2015 12:27,Las Vegas,Pacific Time (US & Canada)
5.70E+17,neutral,1,,,Virgin America,,MACRoxburgh,,0,@VirginAmerica is there special assistance if I travel alone w/2 kids and 1 infant? Priority boarding?,"[40.805685109176565, -91.12053455177093]",22-02-2015 11:56,,Atlantic Time (Canada)
5.70E+17,positive,1,,,Virgin America,,paulnakada,,0,@VirginAmerica thank you for checking in. tickets are purchased and customer is happy ;-),"[28.53001010085822, -104.69935056529863]",22-02-2015 11:33,San Francisco,Pacific Time (US & Canada)
5.70E+17,neutral,1,,,Virgin America,,wildcatdad,,0,@VirginAmerica is your website ever coming back online?,"[27.580919040923682, -102.56023252170287]",22-02-2015 11:13,,
5.70E+17,neutral,0.6732,,0,Virgin America,,RheaThurman1,,0,"@VirginAmerica  - Is Flight 713 from Love Field to SFO definitely Cancelled Flightled for Monday, February 23?","[39.167158392049735, -124.66052090984324]",22-02-2015 11:10,,
5.70E+17,neutral,1,,,Virgin America,,Osiris91780,,0,@VirginAmerica Is flight 0769 out of LGA to DFW on time?,"[25.242425928510908, -81.8406339768533]",22-02-2015 11:10,,
5.70E+17,neutral,1,,,Virgin America,,HeatherWhoo,,0,@VirginAmerica my drivers license is expired by a little over a month. Can I fly Friday morning using my expired license?,"[28.60499673455906, -79.62030782162694]",22-02-2015 11:10,,
5.70E+17,negative,1,Customer Service Issue,0.6983,Virgin America,,paulnakada,,0,@VirginAmerica having problems Flight Booking Problems on the web site. keeps giving me an error and to contact by phone.  phone is 30 minute wait.,"[30.112454936404006, -105.1363676531671]",22-02-2015 11:02,San Francisco,Pacific Time (US & Canada)
5.70E+17,negative,0.6593,Cancelled Flight,0.6593,Virgin America,,RampantSmashing,,0,@VirginAmerica How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!,"[40.27617011930032, -124.86963040526176]",22-02-2015 11:01,CA,
5.70E+17,negative,1,Flight Booking Problems,0.6556,Virgin America,,intlwriter,,0,"@VirginAmerica I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site","[46.74225962464577, -95.8600898521861]",22-02-2015 10:38,@ the moment in New Delhi,Pacific Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.3571,Virgin America,,finslippy,,0,"@VirginAmerica got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable.","[43.43127118324055, -79.48193141075936]",22-02-2015 10:30,Brooklyn,Eastern Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,1,Virgin America,,finslippy,,0,"@VirginAmerica our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...(1/2)","[25.707402584104244, -82.6396234837468]",22-02-2015 10:29,Brooklyn,Eastern Time (US & Canada)
5.70E+17,negative,1,Bad Flight,1,Virgin America,,Gr8Fratsby,,0,@virginamerica why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter,"[48.25785992019313, -82.01771158095991]",22-02-2015 10:19,"Washington, DC",Eastern Time (US & Canada)
5.70E+17,negative,0.6517,Customer Service Issue,0.3371,Virgin America,,sbaaronson,,0,@VirginAmerica is the website down?,"[43.0432374076411, -79.51553624062534]",22-02-2015 08:56,Los Angeles,
5.70E+17,negative,0.68,Customer Service Issue,0.35,Virgin America,,jonesbasf,,0,@VirginAmerica - Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS? http://t.co/8qsQMM7KF2,"[32.53605941558669, -70.51614847558105]",22-02-2015 08:53,,
5.69E+17,negative,1,Customer Service Issue,0.7002,Virgin America,,Gr8Fratsby,,0,@VirginAmerica I'm disappointed that the agent at the designated silver status check in line @Dulles_Airport closed to assist all pasengers,"[31.424727789593227, -93.15873931746495]",22-02-2015 05:51,"Washington, DC",Eastern Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,NewsSWA,,0,@VirginAmerica Plans to Include Austin to its Dallas Route - TopNews Arab #Emirates http://t.co/aqZWecOkk2,"[28.065625250913985, -119.28032177651556]",22-02-2015 05:02,FL410,Sydney
5.69E+17,negative,1,Customer Service Issue,1,Virgin America,,CSHangover,,0,@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh,"[44.04673791551707, -112.36170832582431]",22-02-2015 04:43,Tokyo,Irkutsk
5.69E+17,negative,1,longlines,0.6818,Virgin America,,girlphotophilly,,0,@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,"[38.86343870409206, -88.99617287643785]",22-02-2015 03:39,"Philadelphia, Pa",Eastern Time (US & Canada)
5.69E+17,neutral,1,,,Virgin America,,NewsSWA,,0,@VirginAmerica to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx,"[44.956559029557525, -83.150329251399]",22-02-2015 03:32,FL410,Sydney
5.69E+17,neutral,1,,,Virgin America,,NewsSWA,,0,"@VirginAmerica Beats EPS Views, Takes On #SouthwestAir VA LUV - Investor's Business Daily http://t.co/FLwmGDAHxu","[30.76296535477936, -79.33267014705572]",22-02-2015 03:02,FL410,Sydney
5.69E+17,neutral,1,,,Virgin America,,Graemelodge5545,,0,@VirginAmerica Lister to my show my on Monday 1230 130,"[39.44762329626258, -73.42417490079288]",22-02-2015 02:42,,
5.69E+17,neutral,1,,,Virgin America,,NewsSWA,,0,@VirginAmerica to begin Dallas-Austin #flights in April - 88.9 KETR http://t.co/SSUVWwkyHH,"[36.25999959492349, -121.69759628926282]",22-02-2015 01:32,FL410,Sydney
5.69E+17,negative,1,Can't Tell,0.663,Virgin America,,Boards707,,0,"@VirginAmerica congrats, you just got all my business from EWR to SFO/LAX. Fuck you @united fl1289 SFO/EWR was the clincher...","[47.83045282617387, -83.87922170072035]",21-02-2015 21:32,"Belmar, NJ",Eastern Time (US & Canada)
5.69E+17,negative,1,Customer Service Issue,0.6777,Virgin America,,MikeWiener,,0,@VirginAmerica  I applied over 2 weeks ago. Haven't heard back and I'm flying this week #disappointed,"[38.40279332439758, -70.30512619378297]",21-02-2015 21:28,,Eastern Time (US & Canada)
5.69E+17,neutral,0.6816,,0,Virgin America,,khartline,,0,@VirginAmerica I'd love to know what your policy is for damaged luggage.,"[29.429910056777917, -95.77979947794603]",21-02-2015 20:41,Las Vegas,Pacific Time (US & Canada)
5.69E+17,positive,1,,,Virgin America,,simpasmore,,0,@VirginAmerica Thank you for the follow,"[39.373873765014835, -118.72523482694417]",21-02-2015 20:33,Barbados ,Eastern Time (US & Canada)
